User_ID,Age,Gender,Location,Total_Purchases,Average_Spending,Product_ID,Product_Name,Brand,Product_Type,Category,Price,Rating,Discount,Search_Query,Time_Spent_On_Product,Click_Count,Cart_Added,Bought
U3890,47,Female,Delhi,83,11264.31,P15733,Mamaearth ComfortPro Ultra,Mamaearth,Shampoo,Beauty,35817.9,4.1,56,shampoo,6,12,No,0
U2443,42,Female,Delhi,21,18623.84,P62146,Head VisionX Active,Head & Shoulders,Shampoo,Beauty,98466.2,2.6,11,shampoo,2,13,Yes,0
U7555,23,Male,Delhi,99,45731.74,P36938,Head HyperBoost Advance,Head & Shoulders,Shampoo,Beauty,51277.86,4.0,13,shampoo,12,37,Yes,1
U1054,49,Female,Hyderabad,21,38238.28,P39741,Pantene UrbanStep Active,Pantene,Shampoo,Beauty,66237.65,4.7,35,shampoo,31,7,Yes,1
U2979,60,Male,Hyderabad,41,13108.1,P89575,Boat VisionX Max,Boat,Headphones,Electronics,51671.46,3.3,39,headphones,18,35,No,0
U3045,44,Female,Pune,33,18203.7,P78331,Puma HyperBoost Pro X,Puma,Sneakers,Sports,49019.98,4.8,39,sneakers,10,10,Yes,1
U9004,38,Male,Delhi,51,6928.07,P72671,Mamaearth HyperBoost Core,Mamaearth,Shampoo,Beauty,30447.0,3.8,1,shampoo,15,27,Yes,1
U3435,53,Female,Delhi,17,22460.63,P72020,Dove ComfortPro Edge,Dove,Shampoo,Beauty,23402.42,4.0,27,shampoo,58,14,No,0
U7144,26,Female,Kolkata,73,15654.78,P21896,Head UrbanStep Edge,Head & Shoulders,Shampoo,Beauty,68905.13,4.9,45,shampoo,42,1,No,0
U1704,45,Female,Bangalore,17,45098.02,P81868,Pantene UrbanStep Plus,Pantene,Shampoo,Beauty,20464.59,2.9,60,shampoo,40,18,No,1
U1913,29,Male,Chennai,20,12548.54,P45035,Head AirFlex Core,Head & Shoulders,Shampoo,Beauty,34415.05,4.1,16,shampoo,53,3,No,0
U1786,40,Male,Bangalore,21,20039.58,P87333,L'Oreal AirFlex Active,L'Oreal,Shampoo,Beauty,43250.61,3.4,39,shampoo,16,16,Yes,0
U1269,19,Male,Kolkata,66,7794.55,P91520,Mamaearth AirFlex Core,Mamaearth,Shampoo,Beauty,68808.83,3.2,22,shampoo,7,17,Yes,0
U7718,54,Male,Delhi,96,11714.95,P27285,Apple AirFlex Edge,Apple,Smartphone,Electronics,8563.59,3.3,47,smartphone,38,16,No,1
U7565,20,Male,Kolkata,81,49865.8,P51428,Head SmartFit Edge,Head & Shoulders,Shampoo,Beauty,58537.5,4.6,41,shampoo,9,1,No,0
U5434,34,Male,Delhi,40,10938.35,P48382,Lenovo ComfortPro Plus,Lenovo,Laptop,Electronics,62055.82,2.9,33,laptop,60,39,Yes,0
U7242,49,Male,Delhi,95,9832.39,P44149,Boat AirFlex Elite,Boat,Headphones,Electronics,78718.77,3.2,16,headphones,58,18,No,0
U8127,38,Female,Chennai,46,39295.38,P68898,Mamaearth VisionX Neo,Mamaearth,Shampoo,Beauty,75096.68,3.9,13,shampoo,33,38,No,0
U7691,41,Female,Kolkata,24,35412.71,P69950,Mamaearth VisionX Plus,Mamaearth,Shampoo,Beauty,81208.43,2.7,20,shampoo,6,2,No,0
U4380,60,Male,Mumbai,40,31959.8,P78348,L'Oreal HyperBoost Pro X,L'Oreal,Shampoo,Beauty,45537.5,3.8,4,shampoo,33,9,No,0
U7574,33,Female,Pune,24,33276.27,P64692,Zara VisionX Max,Zara,T-Shirt,Clothing,90753.05,4.4,46,t-shirt,2,33,No,1
U1806,29,Female,Bangalore,48,33645.21,P67573,Puma AirFlex Core,Puma,Sneakers,Sports,26296.05,3.5,10,sneakers,56,31,Yes,1
U8140,37,Male,Delhi,53,34310.05,P99797,Apple AirFlex Elite,Apple,Smartphone,Electronics,46888.56,4.9,26,smartphone,44,36,No,0
U4517,60,Male,Delhi,35,41489.99,P61616,Levi's VisionX Neo,Levi's,Jeans,Clothing,59568.85,4.2,34,jeans,45,18,No,0
U2614,34,Male,Bangalore,48,20038.14,P75472,Head VisionX Neo,Head & Shoulders,Shampoo,Beauty,30117.92,4.2,42,shampoo,18,9,Yes,1
U9046,26,Female,Kolkata,38,44904.72,P33807,Mamaearth ComfortPro Neo,Mamaearth,Shampoo,Beauty,20834.86,4.8,32,shampoo,51,2,No,0
U3031,30,Male,Chennai,44,41981.22,P42256,Apple HyperBoost Advance,Apple,Smartphone,Electronics,86577.27,4.9,15,smartphone,53,26,Yes,1
U9349,49,Male,Delhi,95,48199.83,P72249,Apple UrbanStep Edge,Apple,Smartphone,Electronics,28042.77,2.7,30,smartphone,2,37,Yes,0
U3159,32,Male,Kolkata,46,28548.47,P99182,Nike SmartFit Active,Nike,Running Shoes,Sports,62994.98,4.4,29,running shoes,48,18,No,0
U3704,54,Male,Pune,93,32090.03,P68191,Zara UrbanStep Core,Zara,T-Shirt,Clothing,9750.16,3.4,20,t-shirt,9,31,Yes,0
U4265,43,Male,Pune,32,17644.5,P53860,Levi's PowerRun Plus,Levi's,Jeans,Clothing,88934.46,4.4,31,jeans,55,9,Yes,1
U3723,60,Female,Delhi,19,17640.47,P64556,Levi's UrbanStep Core,Levi's,Jeans,Clothing,19305.49,4.3,49,jeans,3,10,No,0
U1770,60,Female,Chennai,57,5360.67,P40215,Nike AirFlex Neo,Nike,Running Shoes,Sports,29418.23,3.9,57,running shoes,25,26,Yes,1
U1382,56,Female,Bangalore,44,9104.01,P60501,OnePlus SmartFit Ultra,OnePlus,Smartphone,Electronics,24017.54,4.2,29,smartphone,30,34,Yes,1
U8594,21,Female,Mumbai,76,49986.16,P95895,Puma VisionX Core,Puma,Sneakers,Sports,18027.26,4.3,44,sneakers,37,7,Yes,1
U8708,31,Female,Delhi,42,34942.41,P84774,Mamaearth UrbanStep Max,Mamaearth,Shampoo,Beauty,41108.34,5.0,48,shampoo,16,8,Yes,1
U1815,33,Male,Mumbai,12,19084.3,P56257,Dove AirFlex Ultra,Dove,Shampoo,Beauty,1564.92,4.3,18,shampoo,42,23,No,0
U2980,50,Male,Kolkata,47,3845.65,P75366,Lenovo TrailBlaze Edge,Lenovo,Laptop,Electronics,90648.89,2.5,55,laptop,40,40,No,1
U3977,49,Female,Delhi,97,6273.14,P88144,Puma AirFlex Elite,Puma,Sneakers,Sports,41926.53,2.7,35,sneakers,23,23,No,0
U4393,27,Female,Delhi,29,31203.14,P47783,Levi's UrbanStep Advance,Levi's,Jeans,Clothing,69009.85,4.8,57,jeans,6,1,No,0
U4877,31,Male,Chennai,24,10286.72,P92122,HP ComfortPro Fusion,HP,Laptop,Electronics,61416.05,2.9,18,laptop,5,23,Yes,0
U8471,37,Female,Chennai,65,16313.17,P76537,Zara VisionX Prime,Zara,T-Shirt,Clothing,80313.59,2.9,36,t-shirt,26,31,Yes,0
U3175,21,Male,Mumbai,95,42121.55,P74968,L'Oreal PowerRun Max,L'Oreal,Shampoo,Beauty,55649.45,2.8,5,shampoo,24,34,No,0
U3038,26,Male,Delhi,49,32031.06,P25993,Nike AirFlex Max,Nike,Running Shoes,Sports,14288.54,3.9,32,running shoes,38,39,No,0
U2981,45,Male,Kolkata,100,48125.76,P89857,Nike PowerRun Max,Nike,Running Shoes,Sports,72093.31,3.5,48,running shoes,57,14,Yes,1
U3633,32,Male,Mumbai,83,8143.57,P26850,Nike VisionX Pro X,Nike,Running Shoes,Sports,87146.97,4.7,2,running shoes,57,17,No,0
U7662,57,Male,Pune,43,807.66,P80323,Zara TrailBlaze Pro X,Zara,T-Shirt,Clothing,29811.71,4.6,29,t-shirt,1,15,No,0
U8109,45,Female,Hyderabad,82,11021.03,P97976,Dove SmartFit Fusion,Dove,Shampoo,Beauty,65500.64,4.7,59,shampoo,52,8,No,0
U4439,56,Female,Kolkata,19,44578.73,P49038,Boat TrailBlaze Ultra,Boat,Headphones,Electronics,77751.36,4.2,47,headphones,23,25,Yes,1
U6331,48,Female,Kolkata,11,12411.11,P82111,Head HyperBoost Max,Head & Shoulders,Shampoo,Beauty,38843.46,3.6,2,shampoo,22,28,No,0
U6528,34,Female,Hyderabad,14,12840.44,P86163,Adidas AirFlex Advance,Adidas,Running Shoes,Sports,31494.88,2.7,28,running shoes,39,13,Yes,0
U6489,37,Female,Pune,81,32651.15,P31733,Dove ComfortPro Neo,Dove,Shampoo,Beauty,6879.9,4.9,54,shampoo,22,7,No,0
U7610,46,Male,Bangalore,6,15915.62,P32292,Samsung UrbanStep Active,Samsung,Smartphone,Electronics,77260.22,2.7,39,smartphone,15,28,Yes,0
U8665,46,Male,Pune,29,2605.76,P37483,Samsung SmartFit Plus,Samsung,Smartphone,Electronics,40837.77,3.1,22,smartphone,38,6,No,0
U4062,38,Male,Pune,17,35912.3,P81415,Head AirFlex Pro X,Head & Shoulders,Shampoo,Beauty,33578.31,2.9,33,shampoo,27,21,Yes,0
U2124,46,Male,Pune,27,44812.59,P13751,Boat PowerRun Fusion,Boat,Headphones,Electronics,79322.67,2.8,18,headphones,43,39,No,0
U6371,48,Female,Chennai,71,1770.27,P72698,Nike HyperBoost Elite,Nike,Running Shoes,Sports,34912.35,3.3,0,running shoes,12,26,No,0
U4498,35,Male,Chennai,30,48565.08,P39354,L'Oreal ComfortPro Prime,L'Oreal,Shampoo,Beauty,27412.88,4.5,8,shampoo,35,18,No,0
U2253,38,Male,Chennai,34,10518.31,P79522,Zara SmartFit Prime,Zara,T-Shirt,Clothing,87596.42,3.1,11,t-shirt,20,20,No,0
U1580,24,Female,Delhi,71,21021.64,P27202,L'Oreal TrailBlaze Fusion,L'Oreal,Shampoo,Beauty,77539.75,4.9,35,shampoo,39,8,Yes,1
U1615,26,Male,Pune,98,47964.41,P24293,Boat ComfortPro Fusion,Boat,Headphones,Electronics,10103.57,4.9,20,headphones,59,20,No,0
U5193,28,Female,Mumbai,48,21643.5,P12471,Dove TrailBlaze Pro X,Dove,Shampoo,Beauty,17670.98,2.7,60,shampoo,59,11,Yes,0
U1397,48,Male,Mumbai,86,43577.46,P90281,Head UrbanStep Ultra,Head & Shoulders,Shampoo,Beauty,98914.68,4.6,50,shampoo,4,38,Yes,1
U9629,23,Male,Kolkata,44,41900.59,P33907,Pantene ComfortPro Advance,Pantene,Shampoo,Beauty,9205.48,4.8,24,shampoo,23,17,No,0
U4081,30,Male,Delhi,74,29223.61,P60961,OnePlus HyperBoost Advance,OnePlus,Smartphone,Electronics,32091.28,4.5,8,smartphone,21,22,Yes,1
U8304,41,Female,Delhi,44,23605.72,P13034,Mamaearth ComfortPro Elite,Mamaearth,Shampoo,Beauty,287.14,4.6,20,shampoo,7,38,No,0
U4682,32,Male,Delhi,61,30126.7,P83880,OnePlus PowerRun Plus,OnePlus,Smartphone,Electronics,18711.95,4.3,23,smartphone,48,24,No,0
U6542,38,Female,Hyderabad,76,25909.68,P19071,Head PowerRun Max,Head & Shoulders,Shampoo,Beauty,89829.6,4.3,28,shampoo,33,35,Yes,1
U6250,31,Male,Chennai,10,3941.8,P87102,Samsung TrailBlaze Plus,Samsung,Smartphone,Electronics,52151.58,4.7,26,smartphone,34,23,No,0
U4778,27,Female,Mumbai,33,4174.28,P54839,Adidas PowerRun Fusion,Adidas,Running Shoes,Sports,64307.28,3.1,25,running shoes,58,34,No,0
U8210,35,Male,Mumbai,25,31938.39,P44190,L'Oreal TrailBlaze Elite,L'Oreal,Shampoo,Beauty,51834.72,3.7,60,shampoo,36,4,Yes,1
U5083,37,Male,Hyderabad,1,3614.8,P85584,OnePlus AirFlex Advance,OnePlus,Smartphone,Electronics,5667.29,3.9,38,smartphone,37,25,No,0
U5542,19,Male,Kolkata,9,37209.35,P63123,L'Oreal HyperBoost Prime,L'Oreal,Shampoo,Beauty,5745.85,4.3,19,shampoo,48,10,Yes,1
U3287,27,Male,Delhi,8,41464.56,P21167,Apple HyperBoost Edge,Apple,Smartphone,Electronics,29763.27,2.6,2,smartphone,45,27,No,0
U2453,19,Male,Delhi,34,48879.46,P15668,Samsung VisionX Pro X,Samsung,Smartphone,Electronics,52928.07,2.6,37,smartphone,3,3,Yes,0
U3082,19,Female,Bangalore,36,18668.22,P47769,Mamaearth SmartFit Neo,Mamaearth,Shampoo,Beauty,77342.08,3.7,5,shampoo,8,6,Yes,1
U8078,20,Male,Hyderabad,87,24108.77,P26433,Boat SmartFit Plus,Boat,Headphones,Electronics,35160.32,5.0,14,headphones,59,14,No,0
U3706,35,Male,Bangalore,43,33684.21,P72486,Head HyperBoost Plus,Head & Shoulders,Shampoo,Beauty,91880.89,4.6,34,shampoo,18,26,Yes,1
U7508,55,Female,Kolkata,3,38660.9,P43844,Puma SmartFit Neo,Puma,Sneakers,Sports,73913.66,3.9,7,sneakers,57,25,Yes,1
U3766,42,Female,Pune,57,16888.66,P43198,Head VisionX Ultra,Head & Shoulders,Shampoo,Beauty,86168.41,4.0,60,shampoo,8,13,No,0
U1725,33,Female,Bangalore,94,18930.51,P58357,Pantene ComfortPro Neo,Pantene,Shampoo,Beauty,24214.48,2.7,52,shampoo,40,2,No,0
U5527,38,Male,Pune,45,17996.22,P33250,Lenovo PowerRun Fusion,Lenovo,Laptop,Electronics,66445.01,4.8,4,laptop,42,1,Yes,1
U5779,54,Male,Mumbai,37,9168.86,P39397,OnePlus UrbanStep Ultra,OnePlus,Smartphone,Electronics,69492.99,3.3,49,smartphone,9,38,No,1
U3892,53,Male,Chennai,67,47444.69,P22700,Boat TrailBlaze Edge,Boat,Headphones,Electronics,29115.22,3.2,43,headphones,1,21,Yes,1
U2682,47,Female,Mumbai,45,9631.39,P64925,Puma VisionX Elite,Puma,Sneakers,Sports,19274.64,4.3,20,sneakers,20,1,No,0
U4761,52,Male,Mumbai,22,24967.65,P34583,OnePlus VisionX Edge,OnePlus,Smartphone,Electronics,91683.57,4.4,57,smartphone,43,33,Yes,1
U9040,40,Male,Delhi,71,29110.36,P40118,Dove HyperBoost Plus,Dove,Shampoo,Beauty,90192.49,3.6,41,shampoo,21,10,Yes,1
U6243,25,Female,Pune,4,10425.31,P88000,Adidas VisionX Ultra,Adidas,Running Shoes,Sports,54456.99,2.6,13,running shoes,11,39,No,0
U8690,56,Female,Delhi,16,35238.28,P58823,Apple HyperBoost Plus,Apple,Smartphone,Electronics,41636.39,2.6,16,smartphone,53,33,Yes,0
U3220,44,Female,Mumbai,10,34933.72,P87374,Mamaearth UrbanStep Edge,Mamaearth,Shampoo,Beauty,52428.78,4.4,4,shampoo,34,3,No,0
U7919,54,Male,Pune,82,13669.28,P11987,Apple SmartFit Prime,Apple,Smartphone,Electronics,82899.0,4.8,60,smartphone,10,25,No,1
U7218,52,Female,Mumbai,10,1736.42,P88848,Pantene HyperBoost Edge,Pantene,Shampoo,Beauty,26261.84,3.2,56,shampoo,31,22,Yes,1
U7022,59,Female,Bangalore,67,7552.85,P96458,Head UrbanStep Advance,Head & Shoulders,Shampoo,Beauty,89229.34,3.8,38,shampoo,46,34,No,0
U5571,21,Male,Pune,82,27020.39,P96168,Dove SmartFit Prime,Dove,Shampoo,Beauty,96290.39,4.8,28,shampoo,34,22,No,0
U5626,54,Female,Kolkata,22,2874.21,P41262,Adidas PowerRun Neo,Adidas,Running Shoes,Sports,36752.59,3.6,19,running shoes,48,35,No,0
U7243,45,Male,Bangalore,5,24988.78,P40618,L'Oreal HyperBoost Neo,L'Oreal,Shampoo,Beauty,37069.84,4.8,55,shampoo,58,3,No,0
U9380,42,Female,Delhi,62,6846.83,P91807,HP HyperBoost Max,HP,Laptop,Electronics,81606.04,3.5,43,laptop,30,25,Yes,1
U5415,25,Male,Chennai,39,3272.75,P80019,Zara SmartFit Neo,Zara,T-Shirt,Clothing,221.97,2.6,54,t-shirt,36,36,No,1
U7733,44,Male,Delhi,59,49324.46,P18631,Adidas PowerRun Advance,Adidas,Running Shoes,Sports,70941.42,3.5,55,running shoes,26,38,No,1
U3919,55,Female,Bangalore,39,11758.72,P73815,Mamaearth HyperBoost Neo,Mamaearth,Shampoo,Beauty,1659.46,5.0,17,shampoo,5,7,No,0
U1573,20,Male,Delhi,7,44109.42,P33948,OnePlus TrailBlaze Elite,OnePlus,Smartphone,Electronics,52408.93,3.1,41,smartphone,59,20,No,1
U3001,29,Male,Kolkata,19,11288.34,P73038,Adidas AirFlex Pro X,Adidas,Running Shoes,Sports,30684.31,3.2,6,running shoes,3,4,No,0
U4322,51,Male,Chennai,61,27196.6,P42706,OnePlus ComfortPro Active,OnePlus,Smartphone,Electronics,36744.71,4.1,13,smartphone,15,4,No,0
U7119,42,Female,Kolkata,70,23972.66,P68990,Nike TrailBlaze Plus,Nike,Running Shoes,Sports,69404.67,3.8,11,running shoes,24,22,No,0
U3258,47,Female,Pune,27,19365.43,P48783,Pantene TrailBlaze Plus,Pantene,Shampoo,Beauty,4657.65,3.8,31,shampoo,8,26,Yes,1
U2969,59,Female,Pune,87,3251.87,P35134,Dove AirFlex Advance,Dove,Shampoo,Beauty,2587.36,3.1,5,shampoo,12,12,Yes,0
U2379,56,Female,Kolkata,17,32057.63,P36546,Boat SmartFit Pro X,Boat,Headphones,Electronics,81113.63,3.5,13,headphones,57,37,Yes,1
U4874,24,Female,Delhi,24,43507.9,P18433,Samsung AirFlex Prime,Samsung,Smartphone,Electronics,12009.12,3.3,58,smartphone,2,12,No,0
U1814,57,Female,Bangalore,86,22732.6,P39402,Nike UrbanStep Pro X,Nike,Running Shoes,Sports,61560.18,3.2,45,running shoes,57,39,Yes,1
U3634,57,Female,Kolkata,38,9308.26,P56207,Samsung ComfortPro Ultra,Samsung,Smartphone,Electronics,11838.8,3.5,41,smartphone,42,12,No,0
U7557,33,Male,Mumbai,35,8263.54,P12566,Zara ComfortPro Core,Zara,T-Shirt,Clothing,71812.11,4.1,6,t-shirt,32,21,Yes,1
U6283,36,Male,Kolkata,8,39145.4,P86139,Puma UrbanStep Prime,Puma,Sneakers,Sports,69101.97,4.3,53,sneakers,32,23,No,1
U9708,43,Male,Chennai,15,38913.93,P58278,Boat TrailBlaze Elite,Boat,Headphones,Electronics,12423.55,4.5,28,headphones,34,9,Yes,1
U6898,46,Female,Mumbai,10,22629.76,P95826,Zara SmartFit Ultra,Zara,T-Shirt,Clothing,89225.73,4.6,44,t-shirt,52,29,Yes,1
U4967,30,Female,Chennai,64,20256.83,P30011,L'Oreal HyperBoost Plus,L'Oreal,Shampoo,Beauty,30584.95,2.8,1,shampoo,35,14,Yes,0
U8239,48,Male,Delhi,28,21225.46,P80931,Lenovo TrailBlaze Max,Lenovo,Laptop,Electronics,58378.41,3.8,60,laptop,43,4,No,0
U4785,49,Female,Pune,75,47422.23,P43153,Samsung SmartFit Edge,Samsung,Smartphone,Electronics,39207.09,2.8,6,smartphone,4,40,Yes,0
U3909,48,Male,Chennai,91,24570.52,P85345,Zara AirFlex Max,Zara,T-Shirt,Clothing,63021.09,3.9,17,t-shirt,2,12,No,0
U6778,35,Female,Delhi,79,19932.67,P20373,Zara HyperBoost Prime,Zara,T-Shirt,Clothing,14701.28,3.0,30,t-shirt,42,28,Yes,0
U7674,51,Female,Kolkata,13,20509.52,P32859,Mamaearth ComfortPro Prime,Mamaearth,Shampoo,Beauty,63280.73,2.7,58,shampoo,32,32,No,1
U8274,40,Female,Chennai,91,37813.41,P86627,Head ComfortPro Ultra,Head & Shoulders,Shampoo,Beauty,87662.2,4.7,36,shampoo,50,30,No,0
U3902,52,Male,Pune,24,33802.76,P80719,Boat TrailBlaze Neo,Boat,Headphones,Electronics,11862.35,4.0,17,headphones,14,29,Yes,1
U7939,25,Male,Mumbai,29,8779.45,P45159,Mamaearth AirFlex Ultra,Mamaearth,Shampoo,Beauty,54226.25,2.5,59,shampoo,4,21,Yes,1
U6827,40,Male,Hyderabad,13,46799.06,P24654,Nike TrailBlaze Advance,Nike,Running Shoes,Sports,79869.32,4.7,21,running shoes,10,30,Yes,1
U5554,58,Female,Bangalore,70,7260.77,P97368,Lenovo HyperBoost Fusion,Lenovo,Laptop,Electronics,33705.01,5.0,16,laptop,30,16,No,0
U8580,34,Female,Chennai,75,26301.57,P28951,Dove AirFlex Prime,Dove,Shampoo,Beauty,17297.53,3.8,15,shampoo,28,7,Yes,1
U1309,57,Female,Mumbai,53,48176.02,P28570,Adidas SmartFit Advance,Adidas,Running Shoes,Sports,63921.46,5.0,43,running shoes,34,20,No,1
U1088,45,Male,Kolkata,29,737.63,P14205,Adidas UrbanStep Fusion,Adidas,Running Shoes,Sports,72127.23,2.9,28,running shoes,43,2,Yes,0
U8852,20,Female,Delhi,10,30180.97,P47759,Lenovo PowerRun Active,Lenovo,Laptop,Electronics,8898.9,4.3,21,laptop,27,27,Yes,1
U6390,38,Female,Mumbai,95,40399.27,P79588,Levi's UrbanStep Fusion,Levi's,Jeans,Clothing,63143.22,4.0,59,jeans,23,13,No,0
U5373,56,Female,Delhi,80,27943.65,P70173,Dove PowerRun Prime,Dove,Shampoo,Beauty,37288.68,4.7,58,shampoo,56,40,Yes,1
U9924,49,Female,Delhi,95,46101.21,P78235,Samsung PowerRun Fusion,Samsung,Smartphone,Electronics,93628.44,2.8,60,smartphone,36,20,No,1
U4489,60,Female,Delhi,3,20514.02,P12599,Head VisionX Advance,Head & Shoulders,Shampoo,Beauty,65853.81,3.3,45,shampoo,36,7,Yes,0
U7811,49,Male,Chennai,93,43940.86,P43629,HP HyperBoost Neo,HP,Laptop,Electronics,82226.35,2.8,40,laptop,14,38,No,0
U1255,58,Male,Chennai,53,15149.49,P43749,Pantene UrbanStep Max,Pantene,Shampoo,Beauty,96270.66,2.7,16,shampoo,45,2,Yes,0
U9556,54,Male,Pune,7,19836.81,P31435,OnePlus TrailBlaze Advance,OnePlus,Smartphone,Electronics,2443.73,3.7,46,smartphone,58,14,No,0
U3645,49,Female,Bangalore,31,14834.37,P53280,Samsung HyperBoost Ultra,Samsung,Smartphone,Electronics,53789.14,2.7,41,smartphone,24,19,Yes,1
U6571,48,Male,Pune,54,5044.14,P66556,Nike VisionX Ultra,Nike,Running Shoes,Sports,3650.23,3.0,20,running shoes,42,33,Yes,0
U6850,40,Male,Hyderabad,65,43341.76,P25063,Pantene SmartFit Advance,Pantene,Shampoo,Beauty,74272.56,3.3,6,shampoo,23,6,Yes,0
U9816,44,Male,Mumbai,16,11236.73,P19770,Pantene TrailBlaze Active,Pantene,Shampoo,Beauty,5333.62,5.0,8,shampoo,43,22,No,0
U2648,33,Male,Mumbai,50,30254.19,P70034,Puma PowerRun Active,Puma,Sneakers,Sports,46674.68,4.7,10,sneakers,10,26,Yes,1
U6247,35,Female,Hyderabad,57,15880.52,P34875,Adidas UrbanStep Max,Adidas,Running Shoes,Sports,92382.9,3.4,15,running shoes,46,27,Yes,0
U8574,48,Female,Chennai,43,10119.66,P86483,Nike VisionX Max,Nike,Running Shoes,Sports,47037.98,3.8,22,running shoes,1,3,Yes,0
U3883,20,Male,Mumbai,86,47160.65,P55331,L'Oreal PowerRun Plus,L'Oreal,Shampoo,Beauty,96422.88,4.2,59,shampoo,49,32,Yes,1
U3013,32,Male,Delhi,61,11209.74,P36307,Adidas AirFlex Neo,Adidas,Running Shoes,Sports,65863.74,3.7,58,running shoes,12,4,Yes,1
U8939,23,Female,Hyderabad,17,10756.33,P85459,Levi's AirFlex Max,Levi's,Jeans,Clothing,73827.14,4.6,53,jeans,14,29,Yes,1
U2084,34,Male,Bangalore,30,43541.16,P19056,Dove AirFlex Neo,Dove,Shampoo,Beauty,6810.05,3.6,42,shampoo,12,2,No,0
U2704,33,Female,Hyderabad,67,46026.69,P26869,Mamaearth AirFlex Prime,Mamaearth,Shampoo,Beauty,39093.98,3.6,4,shampoo,38,12,Yes,1
U1035,28,Male,Chennai,42,12267.15,P28522,Zara SmartFit Advance,Zara,T-Shirt,Clothing,15738.95,3.1,54,t-shirt,58,22,No,1
U1717,58,Female,Kolkata,51,48123.63,P78189,Mamaearth ComfortPro Pro X,Mamaearth,Shampoo,Beauty,20479.69,3.5,0,shampoo,35,24,No,0
U9666,25,Female,Pune,17,7909.0,P98237,Zara TrailBlaze Edge,Zara,T-Shirt,Clothing,96846.35,3.8,20,t-shirt,9,12,No,0
U7699,34,Male,Hyderabad,73,24541.19,P22489,Mamaearth UrbanStep Plus,Mamaearth,Shampoo,Beauty,81246.43,3.5,54,shampoo,41,5,Yes,1
U7195,21,Male,Pune,25,11149.45,P76725,Pantene VisionX Active,Pantene,Shampoo,Beauty,3333.06,3.6,52,shampoo,16,39,No,1
U1476,29,Female,Chennai,59,31106.81,P48140,Mamaearth UrbanStep Active,Mamaearth,Shampoo,Beauty,32603.55,4.1,44,shampoo,35,29,Yes,1
U1121,30,Female,Hyderabad,86,43806.21,P59170,Mamaearth PowerRun Elite,Mamaearth,Shampoo,Beauty,26028.86,4.4,54,shampoo,14,31,No,1
U8391,31,Male,Delhi,67,12921.89,P17811,Mamaearth PowerRun Plus,Mamaearth,Shampoo,Beauty,54085.26,4.0,38,shampoo,33,27,No,0
U7487,57,Male,Hyderabad,27,22592.63,P23252,Mamaearth TrailBlaze Max,Mamaearth,Shampoo,Beauty,78159.07,2.5,18,shampoo,33,6,No,0
U5149,37,Male,Delhi,1,47322.32,P67204,Lenovo UrbanStep Core,Lenovo,Laptop,Electronics,20107.75,2.9,25,laptop,21,39,Yes,0
U9694,45,Male,Chennai,51,14863.15,P30888,HP TrailBlaze Elite,HP,Laptop,Electronics,13614.98,4.0,5,laptop,31,8,No,0
U7925,35,Female,Mumbai,6,33343.88,P92719,Levi's AirFlex Advance,Levi's,Jeans,Clothing,25038.66,2.5,5,jeans,36,15,Yes,0
U7091,29,Male,Delhi,80,11723.08,P11138,Apple PowerRun Neo,Apple,Smartphone,Electronics,7733.74,4.2,29,smartphone,7,23,No,0
U5945,55,Female,Pune,71,726.58,P25963,Lenovo SmartFit Prime,Lenovo,Laptop,Electronics,69397.73,4.1,7,laptop,6,20,Yes,1
U5573,59,Male,Mumbai,32,37734.47,P54828,Puma UrbanStep Elite,Puma,Sneakers,Sports,24199.84,3.4,52,sneakers,34,25,No,1
U8772,48,Male,Chennai,34,8998.59,P28225,HP PowerRun Advance,HP,Laptop,Electronics,79359.63,3.5,48,laptop,32,22,Yes,1
U5882,43,Male,Pune,16,49733.21,P15102,HP HyperBoost Ultra,HP,Laptop,Electronics,41699.33,3.8,22,laptop,7,40,Yes,1
U8566,29,Female,Mumbai,80,38352.37,P77792,Head VisionX Plus,Head & Shoulders,Shampoo,Beauty,83559.44,3.6,31,shampoo,35,39,Yes,1
U5878,42,Female,Mumbai,49,31749.44,P82909,Boat UrbanStep Neo,Boat,Headphones,Electronics,88965.23,2.8,32,headphones,48,11,Yes,0
U4640,36,Male,Hyderabad,59,29027.64,P23202,Dove TrailBlaze Max,Dove,Shampoo,Beauty,70144.22,2.7,58,shampoo,25,26,No,1
U4723,48,Female,Chennai,47,20319.25,P79650,Head TrailBlaze Ultra,Head & Shoulders,Shampoo,Beauty,77799.19,4.5,0,shampoo,46,35,Yes,1
U4725,51,Female,Bangalore,81,22493.57,P78376,HP SmartFit Fusion,HP,Laptop,Electronics,84728.29,2.9,36,laptop,34,34,Yes,0
U1999,44,Male,Delhi,45,10191.85,P77374,Dove HyperBoost Prime,Dove,Shampoo,Beauty,15549.37,3.0,22,shampoo,21,37,No,0
U2736,30,Female,Delhi,96,17259.38,P70590,Adidas TrailBlaze Edge,Adidas,Running Shoes,Sports,34227.19,3.4,51,running shoes,15,34,Yes,1
U2950,44,Female,Delhi,64,36461.75,P25286,HP SmartFit Active,HP,Laptop,Electronics,94567.8,4.8,7,laptop,57,32,Yes,1
U7932,21,Female,Bangalore,4,39166.9,P61083,Adidas VisionX Elite,Adidas,Running Shoes,Sports,33695.19,4.6,28,running shoes,18,39,Yes,1
